1	1.68E-22
1.005	5.39E-21
1.01	1.50E-19
1.015	2.68E-18
1.02	5.13E-17
1.025	8.50E-16
1.03	1.43E-14
1.035	1.11E-13
1.04	5.03E-13
1.045	1.49E-12
1.05	5.05E-12
1.055	1.45E-11
1.06	5.04E-11
1.065	1.48E-10
1.07	5.53E-10
1.075	2.52E-09
1.08	9.25E-09
1.085	1.29E-08
1.09	1.73E-08
1.095	2.84E-08
1.1	5.05E-08
1.105	1.08E-07
1.11	2.94E-07
1.115	8.50E-07
1.12	1.95E-06
1.125	3.80E-06
1.13	7.31E-06
1.135	1.24E-05
1.14	1.45E-05
1.145	1.15E-05
1.15	6.12E-06
1.155	2.78E-06
1.16	1.19E-06
1.165	4.58E-07
1.17	1.39E-07
1.175	3.93E-08
1.18	1.31E-08
1.185	4.67E-09
1.19	1.74E-09
1.195	5.97E-10
1.2	2.60E-10
1.205	1.53E-10
1.21	1.18E-10
1.215	1.03E-10
1.22	9.17E-11
1.225	8.86E-11
1.23	1.02E-10
1.235	1.27E-10
1.24	1.38E-10
1.245	1.33E-10
1.25	1.51E-10
1.255	2.02E-10
1.26	2.36E-10
1.265	2.17E-10
1.27	2.09E-10
1.275	2.52E-10
1.28	3.87E-10
1.285	7.43E-10
1.29	1.69E-09
1.295	4.21E-09
1.3	1.02E-08
1.305	2.25E-08
1.31	4.69E-08
1.315	9.78E-08
1.32	2.07E-07
1.325	4.36E-07
1.33	8.65E-07
1.335	1.56E-06
1.34	2.57E-06
1.345	3.88E-06
1.35	5.41E-06
1.355	7.16E-06
1.36	9.41E-06
1.365	1.26E-05
1.37	1.76E-05
1.375	2.57E-05
1.38	3.85E-05
1.385	5.81E-05
1.39	8.79E-05
1.395	1.30E-04
1.4	1.82E-04
1.405	2.30E-04
1.41	2.54E-04
1.415	2.50E-04
1.42	2.29E-04
1.425	2.01E-04
1.43	1.75E-04
1.435	1.59E-04
1.44	1.58E-04
1.445	1.71E-04
1.45	2.00E-04
1.455	2.34E-04
1.46	2.60E-04
1.465	2.72E-04
1.47	2.83E-04
1.475	3.12E-04
1.48	3.77E-04
1.485	4.91E-04
1.49	6.45E-04
1.495	7.75E-04
1.5	7.99E-04
1.505	6.97E-04
1.51	5.39E-04
1.515	4.08E-04
1.52	3.32E-04
1.525	2.98E-04
1.53	2.83E-04
1.535	2.63E-04
1.54	2.34E-04
1.545	2.10E-04
1.55	2.03E-04
1.555	2.67E-04
1.56	3.16E-04
1.565	3.29E-04
1.57	3.79E-04
1.575	4.04E-04
1.58	2.01E-04
1.585	5.86E-05
1.59	1.81E-05
1.595	7.21E-06
1.6	3.79E-06
1.605	2.54E-06
1.61	1.95E-06
1.615	1.71E-06
1.62	1.72E-06
1.625	2.02E-06
1.63	2.76E-06
1.635	4.13E-06
1.64	5.22E-06
1.645	4.27E-06
1.65	2.95E-06
1.655	2.28E-06
1.66	2.15E-06
1.665	2.58E-06
1.67	4.12E-06
1.675	9.35E-06
1.68	1.43E-05
1.685	5.11E-06
1.69	1.98E-06
1.695	1.04E-06
1.7	6.70E-07
1.705	4.97E-07
1.71	4.16E-07
1.715	3.87E-07
1.72	3.98E-07
1.725	4.52E-07
1.73	5.69E-07
1.735	7.97E-07
1.74	1.25E-06
1.745	2.26E-06
1.75	4.77E-06
1.755	1.24E-05
1.76	4.32E-05
1.765	2.38E-04
1.77	2.52E-03
1.775	0.008
1.78	1.87E-03
1.785	3.82E-04
1.79	1.58E-04
1.795	1.06E-04
1.8	1.01E-04
1.805	1.27E-04
1.81	1.87E-04
1.815	2.02E-04
1.82	1.22E-04
1.825	7.08E-05
1.83	4.88E-05
1.835	3.93E-05
1.84	3.56E-05
1.845	3.61E-05
1.85	3.74E-05
1.855	3.69E-05
1.86	3.68E-05
1.865	3.82E-05
1.87	4.24E-05
1.875	5.04E-05
1.88	6.33E-05
1.885	7.52E-05
1.89	7.09E-05
1.895	5.26E-05
1.9	3.66E-05
1.905	2.69E-05
1.91	2.19E-05
1.915	2.01E-05
1.92	2.07E-05
1.925	2.41E-05
1.93	3.19E-05
1.935	4.82E-05
1.94	8.77E-05
1.945	2.11E-04
1.95	6.24E-04
1.955	1.06E-03
1.96	8.19E-04
1.965	8.04E-04
1.97	1.32E-03
1.975	3.03E-03
1.98	1.14E-03
1.985	3.18E-04
1.99	1.42E-04
1.995	9.02E-05
2	7.20E-05
2.005	6.98E-05
2.01	8.45E-05
2.015	1.37E-04
2.02	3.43E-04
2.025	6.12E-04
2.03	1.65E-04
2.035	5.63E-05
2.04	2.74E-05
2.045	1.67E-05
2.05	1.19E-05
2.055	9.58E-06
2.06	8.65E-06
2.065	8.60E-06
2.07	9.59E-06
2.075	1.23E-05
2.08	1.89E-05
2.085	3.86E-05
2.09	1.36E-04
2.095	3.47E-04
2.1	6.57E-05
2.105	2.28E-05
2.11	1.18E-05
2.115	7.84E-06
2.12	6.02E-06
2.125	5.09E-06
2.13	4.77E-06
2.135	4.93E-06
2.14	5.64E-06
2.145	7.33E-06
2.15	1.11E-05
2.155	2.08E-05
2.16	5.94E-05
2.165	3.35E-04
2.17	1.04E-04
2.175	2.76E-05
2.18	1.27E-05
2.185	7.62E-06
2.19	5.41E-06
2.195	4.28E-06
2.2	3.72E-06
2.205	3.59E-06
2.21	3.74E-06
2.215	4.12E-06
2.22	4.92E-06
2.225	6.50E-06
2.23	9.66E-06
2.235	1.71E-05
2.24	4.03E-05
2.245	1.80E-04
2.25	5.98E-04
2.255	8.25E-05
2.26	2.94E-05
2.265	1.59E-05
2.27	1.07E-05
2.275	8.13E-06
2.28	6.84E-06
2.285	6.34E-06
2.29	6.28E-06
2.295	6.52E-06
2.3	7.19E-06
2.305	8.37E-06
2.31	1.04E-05
2.315	1.37E-05
2.32	1.95E-05
2.325	3.04E-05
2.33	5.19E-05
2.335	9.10E-05
2.34	1.29E-04
2.345	1.19E-04
2.35	8.17E-05
2.355	5.39E-05
2.36	3.93E-05
2.365	3.19E-05
2.37	2.79E-05
2.375	2.61E-05
2.38	2.59E-05
2.385	2.67E-05
2.39	2.89E-05
2.395	3.22E-05
2.4	3.73E-05
2.405	4.51E-05
2.41	5.61E-05
2.415	7.12E-05
2.42	9.11E-05
2.425	1.16E-04
2.43	1.44E-04
2.435	1.72E-04
2.44	2.00E-04
2.445	2.28E-04
2.45	2.61E-04
2.455	3.09E-04
2.46	3.87E-04
2.465	5.29E-04
2.47	8.31E-04
2.475	1.65E-03
2.48	0.005
2.485	0.032
2.49	0.005
2.495	1.48E-03
2.5	6.65E-04
2.505	3.82E-04
2.51	2.53E-04
2.515	1.85E-04
2.52	1.44E-04
2.525	1.20E-04
2.53	1.04E-04
2.535	9.34E-05
2.54	8.73E-05
2.545	8.42E-05
2.55	8.36E-05
2.555	8.54E-05
2.56	8.95E-05
2.565	9.63E-05
2.57	1.06E-04
2.575	1.20E-04
2.58	1.40E-04
2.585	1.67E-04
2.59	2.05E-04
2.595	2.61E-04
2.6	3.42E-04
2.605	4.80E-04
2.61	7.09E-04
2.615	1.11E-03
2.62	1.88E-03
2.625	3.44E-03
2.63	0.007
2.635	0.011
2.64	0.012
2.645	0.009
2.65	0.007
2.655	5.00E-03
2.66	4.12E-03
2.665	3.62E-03
2.67	3.35E-03
2.675	3.25E-03
2.68	3.28E-03
2.685	3.42E-03
2.69	3.69E-03
2.695	4.09E-03
2.7	4.65E-03
2.705	0.005
2.71	0.006
2.715	0.008
2.72	0.01
2.725	0.013
2.73	0.017
2.735	0.022
2.74	0.029
2.745	0.039
2.75	0.051
2.755	0.066
2.76	0.08
2.765	0.093
2.77	0.104
2.775	0.11
2.78	0.115
2.785	0.118
2.79	0.121
2.795	0.125
2.8	0.13
2.805	0.136
2.81	0.145
2.815	0.154
2.82	0.166
2.825	0.179
2.83	0.194
2.835	0.211
2.84	0.229
2.845	0.248
2.85	0.27
2.855	0.292
2.86	0.316
2.865	0.342
2.87	0.37
2.875	0.401
2.88	0.434
2.885	0.471
2.89	0.511
2.895	0.557
2.9	0.608
2.905	0.665
2.91	0.729
2.915	0.802
2.92	0.885
2.925	0.979
2.93	1.086
2.935	1.208
2.94	1.347
2.945	1.507
2.95	1.69
2.955	1.901
2.96	2.145
2.965	2.427
2.97	2.755
2.975	3.136
2.98	3.58
2.985	4.1
2.99	4.708
2.995	5.423
3	6.262
3.005	7.248
3.01	8.409
3.015	9.776
3.02	11.386
3.025	13.28
3.03	15.503
3.035	18.105
3.04	21.138
